"","index","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","day","time","premium"
"1642","0_06f3f6f6-2dcb-41d1-acee-08bd303f3c88","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","evening","1"
"1643","0_06f40165-8d1b-4f37-8fcd-7b74a1f1e44b","0","1","0","1","1","1","1","1","0","1","0","0","1","0","0","0","1","0","1","1","Sunday","afternoon","1"
"1644","0_06f4d28f-3e1a-43ab-85ea-8324236bb0c1","0","0","0","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","Sunday","afternoon","0"
"1645","0_06f99b4d-7e88-4dc0-8b8d-92acfa10eef4","0","0","1","0","0","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","Sunday","afternoon","1"
"1646","0_06fa94b9-b45a-438e-962c-8010d34308df","0","1","1","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1647","0_06fc944d-90e5-41b6-a7c3-a33582fae789","0","1","0","0","1","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","Sunday","evening","1"
"1648","0_06fdc1e1-e44b-44d9-a96a-1372eff56c60","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","Saturday","latenight","1"
"1649","0_06ffb972-973f-43bd-b472-cbd3fc5b0111","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","Sunday","afternoon","1"
"1650","0_07000501-9be1-4291-ad00-d638869abad1","0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","0","Saturday","latenight","1"
"1651","0_070130a8-8203-4e1d-bcbe-e7607c5da277","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","Sunday","afternoon","1"
"1652","0_0701421f-0fba-4b6b-b57e-4ca56e51c0c3","0","0","0","1","0","1","1","0","1","1","1","1","1","0","1","1","0","1","1","0","Saturday","evening","1"
"1653","0_07021ca3-87b0-464d-a753-4c979863eabe","0","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","Saturday","latenight","1"
"1654","0_0705a479-8a95-450c-bc61-0faad5a05233","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","morning","1"
"1655","0_070d458b-5a53-41c7-86d7-a51459ee0198","0","0","0","0","1","1","1","0","1","1","1","1","1","0","1","0","0","0","1","1","Sunday","afternoon","1"
"1656","0_070e86cb-96fe-4c9d-9f00-0a888277e890","0","1","1","1","0","1","0","1","0","1","1","1","0","1","0","1","1","1","0","1","Sunday","afternoon","1"
"1657","0_0710f409-cf7f-44bc-b159-2da3b13e0fa9","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","Sunday","morning","0"
"1658","0_071156cb-5351-4f8a-8b18-31bb5b3a7044","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"1659","0_07124dba-3977-4ef0-a16b-df95ec683b8b","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","evening","1"
"1660","0_0712747e-3f8d-43de-b694-3dbb003c9673","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1661","0_0714bc2f-5885-4e76-af3e-3221cbae73e3","0","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","morning","1"
"1662","0_0714cacf-615f-41e1-9961-22748aa65ce5","0","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Saturday","evening","0"
"1663","0_07160bf7-8c23-449b-9a12-ea2c579315cb","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Saturday","morning","1"
"1664","0_071822b0-6619-4edf-80af-94e7923bc876","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","0","Sunday","morning","1"
"1665","0_07186931-c419-4335-967c-5c8d79f7d167","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"1666","0_0718c60e-5af9-42cf-81fa-3debd447f5ff","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Saturday","latenight","1"
"1667","0_0719356a-926c-40de-9e47-165ed70124c0","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"1668","0_071b4c15-6a5d-4625-8ee0-e6962e347bac","0","0","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","1","Sunday","afternoon","1"
"1669","0_071b99e9-d9ca-40f9-8993-89b5ccc9d56d","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","Sunday","afternoon","1"
"1670","0_071bc81e-78bf-417d-8d47-5e5ca4cc7c63","0","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"1671","0_071cca0e-baee-4b2c-8c9f-0e2dea448c92","0","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1","0","1","0","Sunday","afternoon","1"
"1672","0_072171e5-9bec-4784-8eb0-e10065849ac6","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
"1673","0_072320d0-71fe-4913-b245-1f395ed6f684","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","Sunday","evening","1"
"1674","0_07249263-cb3a-4280-ac4d-1efd03d0e9af","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","0","0","Saturday","evening","1"
"1675","0_0724caa1-20a8-44cd-8ca9-d95654efc004","0","1","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","Sunday","evening","1"
"1676","0_0724ea0e-b9d7-4932-a579-3d7e3c7c0dcc","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1677","0_0725054c-a90b-4561-a9ae-cbaa021021b0","0","1","1","0","1","1","1","0","1","0","1","1","1","1","0","0","1","1","1","0","Saturday","evening","1"
"1678","0_07251c4b-50e5-447b-95c1-b0c28cf9f13a","0","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","0","1","0","1","Sunday","afternoon","1"
"1679","0_072737ee-af58-4fdd-b93f-ce19137b3b3a","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1680","0_07279a2f-327c-4e09-819c-5dba43f615a7","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","Sunday","afternoon","0"
"1681","0_0727a31b-5822-407f-8620-fab926ad497a","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1682","0_0728a16a-03ee-4b4e-8ee9-57cd55de5983","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","Sunday","morning","1"
"1683","0_07291810-4ac8-43c7-9487-8ab556ef0871","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"1684","0_072a4e17-ee5a-4ba1-b955-37f804143ca9","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"1685","0_07300c97-66e1-4d17-99eb-8a47800fbed9","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","Sunday","afternoon","1"
"1686","0_07300e72-d1e5-424b-8e41-df1ba5c9af6f","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"1687","0_07308d07-f10f-475d-bc14-6edceccdaf68","0","1","1","1","1","1","1","1","0","1","1","1","0","0","0","0","1","0","0","0","Sunday","afternoon","0"
"1688","0_073092c6-51d3-4856-8005-b25a4aa62012","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"1689","0_07314776-992a-4da2-9f59-69b86c917356","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","Sunday","evening","1"
"1690","0_073218c5-b8ba-42f6-9eb8-d97252a7b383","0","0","1","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","1","0","Sunday","afternoon","1"
"1691","0_073330d0-bd2b-490c-b472-47daeb5e16f3","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"1692","0_073528d7-600c-405e-8431-ba22cc0de132","0","1","1","1","1","0","1","0","0","1","0","0","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
"1693","0_0736fd7b-f6bd-4d85-acd2-24a16136bba4","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"1694","0_07375b31-1c7b-48b9-ab27-89ded249df7f","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"1695","0_07389706-63d3-4f52-ab2d-612fec1b5afc","0","1","1","1","1","0","1","1","0","1","0","1","0","1","0","1","0","1","0","1","Saturday","latenight","1"
"1696","0_0739a082-2683-4239-b485-cba06b961eb1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","0"
"1697","0_073ad39b-c9ac-4ae0-a7eb-a63bf3d6926b","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","Saturday","evening","0"
"1698","0_073d9b0b-ce6f-4c5d-ad65-1688a5084ebe","0","1","1","1","1","0","1","1","0","1","1","1","0","1","1","1","1","0","1","1","Saturday","latenight","1"
"1699","0_073ff8c1-a6d5-4ef1-b065-cc8bd043a344","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"1700","0_074048d6-4b7f-494e-b073-58daefe40ba9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"1701","0_07414325-7d53-4e9f-aebf-392a6dd6c597","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1702","0_07438502-05fe-41ac-ab62-dbaa0ea74cfa","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","Sunday","afternoon","1"
"1703","0_07455c43-de7d-46bd-a7f1-1b2e217ff30b","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","Saturday","evening","0"
"1704","0_0747a62b-8890-4106-817f-6889c1bbfcd6","0","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"1705","0_0748d007-465c-49ec-8f34-3067f89436d7","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1706","0_0748fb84-1018-4d82-afe8-d4e2a6f598e7","0","1","1","1","0","1","1","1","0","0","0","1","1","1","0","1","0","1","1","1","Saturday","evening","1"
"1707","0_074b2473-df6e-4a88-a9f8-711ff0795c46","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"1708","0_074e6dbc-652b-49af-8d60-e8b5e7c0d7a4","0","0","1","0","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","Saturday","evening","1"
"1709","0_074ed0f8-f83d-4565-9076-d33c722db4a9","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","Saturday","evening","1"
"1710","0_074f270e-b39e-475b-896e-6919123c6e6f","0","0","1","1","0","0","0","1","1","1","0","1","0","1","1","1","0","0","0","1","Sunday","evening","1"
"1711","0_074fc2e9-6270-4f26-95d0-878a42435fb4","0","1","0","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","0","1","Sunday","morning","1"
"1712","0_07502dae-0885-44a7-93fd-14ac304d5457","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","Sunday","morning","1"
"1713","0_075061ba-94c7-4489-99ff-58944bddcf1a","0","0","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","Saturday","evening","1"
"1714","0_07515983-211f-445f-bb64-bdb5720eb32d","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1715","0_0751a312-3f6e-4d2d-90c6-7a073147281b","0","1","0","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","Sunday","evening","1"
"1716","0_07551bb9-1fff-4910-908d-1549986f3087","0","0","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","1","Saturday","latenight","1"
"1717","0_0755c3f7-517d-418f-a769-642b7e86dbde","0","1","1","1","0","1","0","1","1","0","1","1","1","1","1","0","1","1","1","1","Sunday","afternoon","1"
"1718","0_07562adb-0fb1-4e68-af70-2961793b311e","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1719","0_075693b2-4e1b-4860-890b-e5d7b7047d5c","0","1","1","1","1","1","0","1","1","1","0","0","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
"1720","0_075865cc-e0cd-4eae-8fa8-cf29056bd231","0","1","0","1","1","1","1","1","0","0","1","1","0","0","1","0","0","1","0","0","Sunday","afternoon","1"
"1721","0_075993ce-7e73-4a5f-b59c-3ab4ff661603","0","1","1","1","1","1","0","1","0","1","0","1","1","0","1","1","0","1","1","1","Sunday","morning","1"
"1722","0_075b92f9-8634-4a1c-8706-90fac6388a10","0","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"1723","0_075f13a7-6f73-43b2-8284-3ddb3bdc8acf","0","1","0","1","0","0","0","1","1","0","1","1","1","1","1","1","0","1","0","1","Sunday","afternoon","1"
"1724","0_075fe703-4c77-4621-acc1-cf9467d6471e","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","Sunday","afternoon","0"
"1725","0_0760f7b1-ab63-4b9e-84f2-3ee2674ac578","0","0","1","1","0","1","1","0","1","1","0","0","1","1","1","0","1","1","1","1","Saturday","latenight","1"
"1726","0_0763a605-401c-4372-97db-990bfab30b34","0","0","1","1","0","1","1","1","1","1","0","1","0","0","1","1","0","1","1","1","Sunday","morning","1"
"1727","0_076473e3-2ee9-4da4-bb88-2e886f1d8a01","0","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","Saturday","evening","1"
"1728","0_07688602-e4c2-4780-85ea-95de40794bb8","0","0","1","0","1","0","1","0","1","0","1","0","0","1","1","1","1","0","1","0","Sunday","afternoon","0"
"1729","0_0769375d-bf17-4ced-be84-43fef483c16f","0","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","Sunday","morning","1"
"1730","0_0769d9f0-3296-4fb5-88c8-29f3110b56a3","0","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","Sunday","morning","1"
"1731","0_0769ee32-2ceb-4934-a1a3-34728c65dce6","0","1","0","1","1","0","1","0","0","1","0","1","0","1","1","1","1","1","1","0","Sunday","afternoon","1"
"1732","0_076a764b-1aaf-41de-ba19-0f1ebb3d9cbc","0","0","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","1","1","0","Sunday","afternoon","1"
"1733","0_076c4fc3-9880-41da-ac93-77f3e9100b6f","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1734","0_076f3047-a8d4-4232-863b-19ecd5fc1d67","0","1","1","1","0","1","0","1","0","1","1","1","1","1","1","0","1","1","1","1","Sunday","afternoon","1"
"1735","0_07706914-1e7d-48a8-84f4-c49260722d02","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","Saturday","evening","1"
"1736","0_0771160c-8dd3-4c19-8157-38ea6bbfe4c8","0","0","1","1","0","1","1","0","0","1","0","1","1","0","0","0","1","1","1","1","Sunday","morning","1"
"1737","0_07740135-9bf2-4ba4-bb65-21c7f07a251e","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"1738","0_07740856-4003-41fb-b1df-47f55544bd62","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","Sunday","afternoon","1"
"1739","0_0775087a-d1c3-47f6-87fd-7ea4d7b3d8d4","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1740","0_07774804-8bef-48e5-b672-f2a7d3f49ed5","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","Saturday","latenight","1"
"1741","0_077c83f5-82e3-4958-b2ba-01cd97f02a19","0","0","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"1742","0_077c8aa8-635b-4453-bff3-8e29337b7e56","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1743","0_077cb192-b869-4a21-a182-19c5ae663f8d","0","1","1","1","0","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","Sunday","afternoon","1"
"1744","0_077cfc53-5f83-476a-8d15-addc5c3d0a24","0","0","0","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","Saturday","evening","1"
"1745","0_077d57be-e4f9-4ca4-a1f8-0cbe9dde6aa9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1746","0_077f6c7f-f102-4735-a25e-6248a53f18dd","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1747","0_077fd160-6444-4e82-9e14-e0c4db6c5a67","0","1","0","1","0","1","1","0","0","1","1","0","1","1","1","1","0","1","1","0","Sunday","afternoon","1"
"1748","0_077ffcea-a675-4a8e-84ce-5ef3accbca79","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Saturday","evening","1"
"1749","0_0780c57a-a81b-4862-8254-86e8642ef82c","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"1750","0_0781c410-2a8a-498c-8f52-44f9d304d7d3","0","1","1","0","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"1751","0_0781f111-8d15-44ce-9b82-3cc0682de800","0","1","1","0","1","0","1","1","1","0","1","0","1","1","1","0","1","1","1","1","Sunday","afternoon","1"
"1752","0_07835bfd-03a9-40d1-8f1f-4d559932212c","0","1","1","0","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","Sunday","afternoon","0"
"1753","0_07848759-3b7d-4a33-9737-00da0601ead8","0","0","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"1754","0_0786c835-d01b-4a36-9d28-baec127ec0f3","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","Saturday","latenight","1"
"1755","0_0787b826-9f50-45db-a288-d68866fd8918","0","1","1","1","1","1","1","1","0","1","0","0","1","0","1","0","1","1","1","1","Sunday","afternoon","1"
"1756","0_07896471-751f-4cc3-9392-22cdcfb1ff8d","0","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","Sunday","afternoon","1"
"1757","0_078b45c5-f4a1-4841-9624-7c8503b110e3","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1758","0_078bee30-df09-4895-b9dd-2fbf7af72071","0","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","0","0","0","1","Sunday","afternoon","0"
"1759","0_078bf0e3-57d4-4b0a-8b46-f8f416105fb7","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","Saturday","evening","1"
"1760","0_078c1be6-b7e7-495b-9679-2f51f4c133a0","0","0","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"1761","0_078c1fe5-e5d6-4dce-b761-444c0e82ea7a","0","0","1","0","1","1","1","1","1","0","0","0","0","0","1","1","0","1","0","0","Saturday","latenight","1"
"1762","0_078c2fd2-e1c6-4d04-9348-0080d3136fac","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","Sunday","afternoon","1"
"1763","0_078c8d23-234b-4313-af7f-e1aabfb6cab3","0","0","1","1","0","1","1","0","1","1","0","1","1","1","1","0","1","1","1","1","Saturday","evening","1"
"1764","0_078d7115-e29f-4d5d-8b50-9ff6c8314908","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"1765","0_078d8b64-41c4-4cc0-811b-1ab9fdf15ad9","0","1","0","1","1","1","1","0","0","1","1","1","0","1","1","0","0","1","1","1","Sunday","afternoon","1"
"1766","0_078febd4-e5d1-4bd7-878b-a2c4446f511c","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"1767","0_0792cde4-90a0-45e9-bf9e-b4f78114f1bf","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"1768","0_0792cff5-d38a-45ab-bcd2-fb27255dfe66","0","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","evening","1"
"1769","0_079439ef-deb3-43b3-beb1-a6e3f8eb4e59","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","Saturday","latenight","1"
"1770","0_07985e99-32f1-415c-a03f-911ffc5688fd","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","Sunday","evening","1"
"1771","0_079a6702-6126-406f-984b-16f6725b940a","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","morning","1"
"1772","0_079f2cc5-9ad8-4697-8fc4-bb2f28ea55e2","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
